model,row_id,Subject,deleted_position,term,dfbetas,abs_dfbetas
right_interaction,409,236130,59,c_right_hpc_vs:Sex1,-0.0015597552012968311,0.0015597552012968311
right_interaction,410,203923,60,c_ICV,-0.08673398989937647,0.08673398989937647
right_interaction,410,203923,60,c_right_hpc_vs,0.014191758108139767,0.014191758108139767
right_interaction,410,203923,60,Sex1,-0.11004394820923143,0.11004394820923143
right_interaction,410,203923,60,c_right_hpc_vs:Sex1,0.015240004572356034,0.015240004572356034
right_interaction,411,657659,61,c_ICV,1.2321746510722938e-4,1.2321746510722938e-4
right_interaction,411,657659,61,c_right_hpc_vs,0.03554579536167411,0.03554579536167411
right_interaction,411,657659,61,Sex1,0.027719378629268446,0.027719378629268446
right_interaction,411,657659,61,c_right_hpc_vs:Sex1,0.037024274161251494,0.037024274161251494
right_interaction,412,445543,62,c_ICV,0.08351369049268481,0.08351369049268481
right_interaction,412,445543,62,c_right_hpc_vs,-0.01739627677942981,0.01739627677942981
right_interaction,412,445543,62,Sex1,0.09312361838824988,0.09312361838824988
right_interaction,412,445543,62,c_right_hpc_vs:Sex1,0.014306638526060227,0.014306638526060227
right_interaction,413,141119,63,c_ICV,0.0350094205199813,0.0350094205199813
right_interaction,413,141119,63,c_right_hpc_vs,0.10895675547163922,0.10895675547163922
right_interaction,413,141119,63,Sex1,0.07199098682059867,0.07199098682059867
right_interaction,413,141119,63,c_right_hpc_vs:Sex1,-0.10984979917123172,0.10984979917123172
right_interaction,414,104012,64,c_ICV,0.19460211730114765,0.19460211730114765
right_interaction,414,104012,64,c_right_hpc_vs,0.023412257618543274,0.023412257618543274
right_interaction,414,104012,64,Sex1,0.061200869333608396,0.061200869333608396
right_interaction,414,104012,64,c_right_hpc_vs:Sex1,0.04688890844526711,0.04688890844526711
right_interaction,415,214726,65,c_ICV,-0.004246811208098842,0.004246811208098842
right_interaction,415,214726,65,c_right_hpc_vs,0.01486504026535195,0.01486504026535195
right_interaction,415,214726,65,Sex1,0.01356154375861742,0.01356154375861742
right_interaction,415,214726,65,c_right_hpc_vs:Sex1,-0.01603033393479173,0.01603033393479173
right_interaction,416,751550,66,c_ICV,0.03517880011655467,0.03517880011655467
right_interaction,416,751550,66,c_right_hpc_vs,-2.929604875690775e-4,2.929604875690775e-4
right_interaction,416,751550,66,Sex1,0.04854055142376941,0.04854055142376941
right_interaction,416,751550,66,c_right_hpc_vs:Sex1,0.0036792562288948567,0.0036792562288948567
right_interaction,417,782561,67,c_ICV,-1.0895279385349716e-4,1.0895279385349716e-4
right_interaction,417,782561,67,c_right_hpc_vs,4.994500538856933e-4,4.994500538856933e-4
right_interaction,417,782561,67,Sex1,0.025163822726584618,0.025163822726584618
right_interaction,417,782561,67,c_right_hpc_vs:Sex1,0.0016889048921628492,0.0016889048921628492
right_interaction,418,932554,68,c_ICV,4.248371518218161e-4,4.248371518218161e-4
right_interaction,418,932554,68,c_right_hpc_vs,0.02875709298324712,0.02875709298324712
right_interaction,418,932554,68,Sex1,0.04250486202402514,0.04250486202402514
right_interaction,418,932554,68,c_right_hpc_vs:Sex1,-0.027279270850642006,0.027279270850642006
right_interaction,419,146937,69,c_ICV,0.013868201150499145,0.013868201150499145
right_interaction,419,146937,69,c_right_hpc_vs,-0.004259757872306875,0.004259757872306875
right_interaction,419,146937,69,Sex1,0.005543393577010814,0.005543393577010814
right_interaction,419,146937,69,c_right_hpc_vs:Sex1,-0.006139307906852935,0.006139307906852935
right_interaction,420,587664,70,c_ICV,0.01797653221490248,0.01797653221490248
right_interaction,420,587664,70,c_right_hpc_vs,-0.11631983026825159,0.11631983026825159
right_interaction,420,587664,70,Sex1,-0.046596597973680175,0.046596597973680175
right_interaction,420,587664,70,c_right_hpc_vs:Sex1,-0.1080577313253858,0.1080577313253858
right_interaction,421,134829,71,c_ICV,-0.036357092127511016,0.036357092127511016
right_interaction,421,134829,71,c_right_hpc_vs,-0.018717814865502374,0.018717814865502374
right_interaction,421,134829,71,Sex1,-0.046590820457602884,0.046590820457602884
right_interaction,421,134829,71,c_right_hpc_vs:Sex1,-0.026394281794047555,0.026394281794047555
right_interaction,422,286650,72,c_ICV,0.05411640793848589,0.05411640793848589
right_interaction,422,286650,72,c_right_hpc_vs,-0.045823868124862,0.045823868124862
right_interaction,422,286650,72,Sex1,-0.03217513252095341,0.03217513252095341
right_interaction,422,286650,72,c_right_hpc_vs:Sex1,0.045851462301394114,0.045851462301394114
right_interaction,423,199655,73,c_ICV,-0.005824169583241651,0.005824169583241651
right_interaction,423,199655,73,c_right_hpc_vs,0.10528883802029854,0.10528883802029854
right_interaction,423,199655,73,Sex1,0.04448845662159655,0.04448845662159655
right_interaction,423,199655,73,c_right_hpc_vs:Sex1,-0.10382558303189002,0.10382558303189002
right_interaction,424,467351,74,c_ICV,-0.021508197088464225,0.021508197088464225
right_interaction,424,467351,74,c_right_hpc_vs,-0.05203612904009144,0.05203612904009144
right_interaction,424,467351,74,Sex1,-0.035254627548129566,0.035254627548129566
right_interaction,424,467351,74,c_right_hpc_vs:Sex1,0.0505387098989339,0.0505387098989339
right_interaction,425,365343,75,c_ICV,-0.004676124116670562,0.004676124116670562
right_interaction,425,365343,75,c_right_hpc_vs,-0.005455327968406312,0.005455327968406312
right_interaction,425,365343,75,Sex1,0.00267670204398652,0.00267670204398652
right_interaction,425,365343,75,c_right_hpc_vs:Sex1,-0.00869731153531047,0.00869731153531047
right_interaction,426,155938,76,c_ICV,0.052512552897210636,0.052512552897210636
right_interaction,426,155938,76,c_right_hpc_vs,0.03342133360576528,0.03342133360576528
right_interaction,426,155938,76,Sex1,0.022865689757467583,0.022865689757467583
right_interaction,426,155938,76,c_right_hpc_vs:Sex1,-0.03961359335170279,0.03961359335170279
right_interaction,427,174841,77,c_ICV,-0.010233664446295337,0.010233664446295337
right_interaction,427,174841,77,c_right_hpc_vs,0.016193086871503976,0.016193086871503976
