model,row_id,Subject,deleted_position,term,dfbetas,abs_dfbetas
right_main,491,102816,137,c_right_hpc_vs,0.02066641244034947,0.02066641244034947
right_main,492,144731,138,c_ICV,-0.011288232290974769,0.011288232290974769
right_main,492,144731,138,c_right_hpc_vs,-0.018189370152197577,0.018189370152197577
right_main,493,195041,139,c_ICV,-0.06129134234976116,0.06129134234976116
right_main,493,195041,139,c_right_hpc_vs,0.019234283712535077,0.019234283712535077
right_main,494,121921,140,c_ICV,0.05756027991605488,0.05756027991605488
right_main,494,121921,140,c_right_hpc_vs,-0.11186888197746192,0.11186888197746192
right_main,495,789373,141,c_ICV,0.053978595446348615,0.053978595446348615
right_main,495,789373,141,c_right_hpc_vs,0.009521661632765481,0.009521661632765481
right_main,496,322224,142,c_ICV,-0.047866581480926956,0.047866581480926956
right_main,496,322224,142,c_right_hpc_vs,-0.03296604533541593,0.03296604533541593
right_main,497,114217,143,c_ICV,0.024559771025733087,0.024559771025733087
right_main,497,114217,143,c_right_hpc_vs,0.13184190245298258,0.13184190245298258
right_main,498,942658,144,c_ICV,0.028023659052075274,0.028023659052075274
right_main,498,942658,144,c_right_hpc_vs,-0.07322275228526164,0.07322275228526164
right_main,499,196750,145,c_ICV,-0.00973521006920745,0.00973521006920745
right_main,499,196750,145,c_right_hpc_vs,0.001092166652035882,0.001092166652035882
right_main,500,912447,146,c_ICV,0.05063030134585068,0.05063030134585068
right_main,500,912447,146,c_right_hpc_vs,0.01763053996121923,0.01763053996121923
right_main,501,205220,147,c_ICV,-0.00680610769846738,0.00680610769846738
right_main,501,205220,147,c_right_hpc_vs,1.816045103212838e-4,1.816045103212838e-4
right_main,502,381543,148,c_ICV,-0.009382301116076693,0.009382301116076693
right_main,502,381543,148,c_right_hpc_vs,0.0022804852593884505,0.0022804852593884505
right_main,503,299154,149,c_ICV,0.030865538907622676,0.030865538907622676
right_main,503,299154,149,c_right_hpc_vs,0.06527249697623745,0.06527249697623745
