model,row_id,Subject,deleted_position,term,dfbetas,abs_dfbetas
left_interaction,718,191841,350,c_left_hpc_vs,-0.005164436049289614,0.005164436049289614
left_interaction,718,191841,350,Sex1,-0.0034003066393000565,0.0034003066393000565
left_interaction,718,191841,350,c_left_hpc_vs:Sex1,-0.0026971664826934043,0.0026971664826934043
left_interaction,719,393247,351,c_ICV,-0.009079216317873088,0.009079216317873088
left_interaction,719,393247,351,c_left_hpc_vs,-0.0038307437773020606,0.0038307437773020606
left_interaction,719,393247,351,Sex1,-0.004342542738351663,0.004342542738351663
left_interaction,719,393247,351,c_left_hpc_vs:Sex1,-0.0013607433114125789,0.0013607433114125789
left_interaction,720,156536,352,c_ICV,-0.012490569626885717,0.012490569626885717
left_interaction,720,156536,352,c_left_hpc_vs,0.0034064743584088977,0.0034064743584088977
left_interaction,720,156536,352,Sex1,-0.01690871791789324,0.01690871791789324
left_interaction,720,156536,352,c_left_hpc_vs:Sex1,-0.005949849533434395,0.005949849533434395
left_interaction,721,130316,353,c_ICV,0.037360491993608407,0.037360491993608407
left_interaction,721,130316,353,c_left_hpc_vs,0.01234684752826181,0.01234684752826181
left_interaction,721,130316,353,Sex1,0.051020329041936555,0.051020329041936555
left_interaction,721,130316,353,c_left_hpc_vs:Sex1,0.011133837256857088,0.011133837256857088
left_interaction,722,837964,354,c_ICV,0.0034029948401366884,0.0034029948401366884
left_interaction,722,837964,354,c_left_hpc_vs,-0.003573769869490315,0.003573769869490315
left_interaction,722,837964,354,Sex1,4.139351704337782e-5,4.139351704337782e-5
left_interaction,722,837964,354,c_left_hpc_vs:Sex1,-0.0011624514619983275,0.0011624514619983275
left_interaction,723,255639,355,c_ICV,0.0053668107624738025,0.0053668107624738025
left_interaction,723,255639,355,c_left_hpc_vs,-0.006224168255155212,0.006224168255155212
left_interaction,723,255639,355,Sex1,0.0014545110897819006,0.0014545110897819006
left_interaction,723,255639,355,c_left_hpc_vs:Sex1,-0.003814137574578317,0.003814137574578317
left_interaction,724,220721,356,c_ICV,0.042620665151598444,0.042620665151598444
left_interaction,724,220721,356,c_left_hpc_vs,-0.005582326676708279,0.005582326676708279
left_interaction,724,220721,356,Sex1,0.06727467029749416,0.06727467029749416
left_interaction,724,220721,356,c_left_hpc_vs:Sex1,0.005372189215692108,0.005372189215692108
left_interaction,725,573249,357,c_ICV,9.462945495563453e-6,9.462945495563453e-6
left_interaction,725,573249,357,c_left_hpc_vs,-0.0030732732107967677,0.0030732732107967677
left_interaction,725,573249,357,Sex1,0.039777761688929485,0.039777761688929485
left_interaction,725,573249,357,c_left_hpc_vs:Sex1,0.004319758442741558,0.004319758442741558
left_interaction,727,571144,358,c_ICV,-0.027625799528659824,0.027625799528659824
left_interaction,727,571144,358,c_left_hpc_vs,-6.743978795012445e-4,6.743978795012445e-4
left_interaction,727,571144,358,Sex1,-0.017417560077354483,0.017417560077354483
left_interaction,727,571144,358,c_left_hpc_vs:Sex1,-0.001416483312740373,0.001416483312740373
left_interaction,728,204016,359,c_ICV,-0.006021534731300185,0.006021534731300185
left_interaction,728,204016,359,c_left_hpc_vs,-0.005997764072999226,0.005997764072999226
left_interaction,728,204016,359,Sex1,-0.002600549508125172,0.002600549508125172
left_interaction,728,204016,359,c_left_hpc_vs:Sex1,-0.0035423381991417004,0.0035423381991417004
left_interaction,729,693764,360,c_ICV,0.055556831247665354,0.055556831247665354
left_interaction,729,693764,360,c_left_hpc_vs,0.00923161875614631,0.00923161875614631
left_interaction,729,693764,360,Sex1,-0.024920583650942775,0.024920583650942775
left_interaction,729,693764,360,c_left_hpc_vs:Sex1,-0.0085341759633754,0.0085341759633754
left_interaction,730,172938,361,c_ICV,0.03403747352960558,0.03403747352960558
left_interaction,730,172938,361,c_left_hpc_vs,-0.00800403916029609,0.00800403916029609
left_interaction,730,172938,361,Sex1,-0.00897277381834572,0.00897277381834572
left_interaction,730,172938,361,c_left_hpc_vs:Sex1,-0.006374320248269209,0.006374320248269209
left_interaction,731,180735,362,c_ICV,0.01717969021017359,0.01717969021017359
left_interaction,731,180735,362,c_left_hpc_vs,0.005554689133112081,0.005554689133112081
left_interaction,731,180735,362,Sex1,0.037168948247380575,0.037168948247380575
left_interaction,731,180735,362,c_left_hpc_vs:Sex1,0.004512639816002603,0.004512639816002603
left_interaction,732,856968,363,c_ICV,0.04039042082711938,0.04039042082711938
left_interaction,732,856968,363,c_left_hpc_vs,0.010802612522680567,0.010802612522680567
left_interaction,732,856968,363,Sex1,-0.03381043178912628,0.03381043178912628
left_interaction,732,856968,363,c_left_hpc_vs:Sex1,-0.009593048019364907,0.009593048019364907
left_interaction,733,199150,364,c_ICV,-0.0725438585472223,0.0725438585472223
left_interaction,733,199150,364,c_left_hpc_vs,-0.015180670606389054,0.015180670606389054
left_interaction,733,199150,364,Sex1,-0.10109816517270749,0.10109816517270749
left_interaction,733,199150,364,c_left_hpc_vs:Sex1,-0.019248732263023312,0.019248732263023312
left_interaction,734,510326,365,c_ICV,-0.0035871439498372836,0.0035871439498372836
